"REC_REF_KEY","MODEL_NUM_1","BRAND_NAME","AEC","TYPE_LABEL_EN","TYPE_LABEL_FR","EG_WEB_DEFROST_LABEL_EN","EG_WEB_DEFROST_LABEL_FR","EG_WEB_FREEZER_LOC_LABEL_EN","EG_WEB_FREEZER_LOC_LABEL_FR","TOTAL_VOL_LIT","TOTAL_VOL_CUB","SIZE_CATEGORY","EG_WEB_TTD_ICE_LABEL_EN","EG_WEB_TTD_ICE_LABEL_FR","FRESH_VOL_LIT","FRESH_VOL_CUB","FREEZER_VOL_LIT","FREEZER_VOL_CUB"
16304502,"U-3024BEVINT-00B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304503,"U-3024BEVINT-60B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304504,"U-3024BEVS-00B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304505,"U-3024BEVS-13B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304506,"U-3024BEVS-15B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304507,"U-3024DWRINT-00B","U-Line",300,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",125.59,4.4,1,"No","Non",125.59,4.4,0,0
16304508,"U-3024DWRS-00B","U-Line",300,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",125.59,4.4,1,"No","Non",125.59,4.4,0,0
16304509,"U-3024RGLINT-00B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304510,"U-3024RGLS-00B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304511,"U-3024RGLS-13B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304512,"U-3024RGLS-15B","U-Line",270,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",133,4.7,2,"No","Non",133,4.7,0,0
16304513,"U-3024RINT-00B","U-Line",240,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",135.9,4.8,2,"No","Non",135.9,4.8,0,0
16304514,"U-3024RS-00B","U-Line",240,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",135.9,4.8,2,"No","Non",135.9,4.8,0,0
16304515,"U-3024ZWCINT-00B","U-Line",240,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",130.2,4.6,2,"-","-",130.2,4.6,0,0
16304516,"U-3024ZWCINT-60B","U-Line",240,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",130.2,4.6,2,"-","-",130.2,4.6,0,0
16304517,"U-3024ZWCS-00B","U-Line",240,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",130.2,4.6,2,"-","-",130.2,4.6,0,0
16304518,"U-3024ZWCS-13B","U-Line",240,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",130.2,4.6,2,"-","-",130.2,4.6,0,0
16304519,"U-3024ZWCS-15B","U-Line",240,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",130.2,4.6,2,"-","-",130.2,4.6,0,0
16304520,"U-3036BVWCINT-00B","U-Line",320,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",189.7,6.7,3,"No","Non",189.7,6.7,0,0
16304521,"U-3036BVWCINT-60B","U-Line",320,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",189.7,6.7,3,"No","Non",189.7,6.7,0,0
16304522,"U-3036BVWCS-00B","U-Line",320,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",189.7,6.7,3,"No","Non",189.7,6.7,0,0
16304523,"U-3036BVWCS-13B","U-Line",320,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",189.7,6.7,3,"No","Non",189.7,6.7,0,0
16304524,"U-3036RRGLINT-00B","U-Line",320,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",189.7,6.7,3,"No","Non",189.7,6.7,0,0
16304525,"U-3036RRGLS-00B","U-Line",320,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",189.7,6.7,3,"No","Non",189.7,6.7,0,0
16304526,"U-3036RRGLS-13B","U-Line",320,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",189.7,6.7,3,"No","Non",189.7,6.7,0,0
16304527,"U-3036RRINT-00B","U-Line",290,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",195.38,6.9,3,"No","Non",195.38,6.9,0,0
16304528,"U-3036RRS-00B","U-Line",290,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",195.38,6.9,3,"No","Non",195.38,6.9,0,0
16304529,"U-3036WCWCINT-00B","U-Line",240,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",189.7,6.7,3,"-","-",189.7,6.7,0,0
